Partido_x,Localidad_x,link Indec,Velocidad (Mbps),Provincia,Accesos,Hogares Con Internet,Proyeccion_Nuevo_Acceso,KPI_Incremento_Internet
CHACO,Libertador General San Martín,Presidencia Roca,22084070.0,3.0,39.0,39.0,39.78,2.0000000000000027
CHACO,Libertador General San Martín,Presidencia Roca,22084070.0,4.0,7.0,7.0,7.140000000000001,2.000000000000008
CHACO,Libertador General San Martín,Presidencia Roca,22084070.0,5.0,12.0,12.0,12.24,2.0000000000000018
CHACO,Libertador General San Martín,Presidencia Roca,22084070.0,10.0,328.0,328.0,334.56,2.000000000000001
CHACO,Libertador General San Martín,Presidencia Roca,22084070.0,15.0,160.0,160.0,163.2,1.9999999999999927
CHACO,Libertador General San Martín,Presidencia Roca,22084070.0,30.0,3.0,3.0,3.06,2.0000000000000018
CHACO,Maipú,Tres Isletas,22091010.0,3.0,31.0,31.0,31.62,2.000000000000003
CHACO,Maipú,Tres Isletas,22091010.0,4.0,3.0,3.0,3.06,2.0000000000000018
CHACO,Maipú,Tres Isletas,22091010.0,6.0,25.0,25.0,25.5,2.0
CHACO,Maipú,Tres Isletas,22091010.0,10.0,129.0,129.0,131.58,2.0000000000000098
CHACO,Maipú,Tres Isletas,22091010.0,15.0,45.0,45.0,45.9,1.999999999999997
CHACO,Maipú,Tres Isletas,22091010.0,20.0,17.0,17.0,17.34,1.9999999999999991
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010.0,0.5,74.0,74.0,75.48,2.0000000000000053
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010.0,5.0,523.0,523.0,533.46,2.000000000000007
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010.0,10.0,206.0,206.0,210.12,2.000000000000002
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010.0,15.0,419.0,419.0,427.38,1.9999999999999991
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010.0,25.0,97.0,97.0,98.94,1.9999999999999976
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020.0,5.0,9.0,9.0,9.18,1.999999999999997
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,0.0,7.0,7.0,7.140000000000001,2.000000000000008
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,1.0,56.0,56.0,57.120000000000005,2.000000000000008
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,2.0,218.0,218.0,222.36,2.000000000000006
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,3.0,116.0,116.0,118.32000000000001,2.000000000000006
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,4.0,89.0,89.0,90.78,2.0000000000000013
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,5.0,413.0,413.0,421.26,1.999999999999998
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,6.0,229.0,229.0,233.58,2.0000000000000058
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,10.0,280.0,280.0,285.6,2.000000000000008
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,15.0,26.0,26.0,26.52,1.9999999999999982
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,20.0,10.0,10.0,10.2,1.9999999999999927
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,25.0,1108.0,1108.0,1130.16,2.000000000000007
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,50.0,979.0,979.0,998.58,2.000000000000004
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,100.0,2062.0,2062.0,2103.2400000000002,2.0000000000000115
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,300.0,872.0,872.0,889.44,2.000000000000006
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,500.0,2.0,2.0,2.04,2.0000000000000018
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030.0,1000.0,2.0,2.0,2.04,2.0000000000000018
CHACO,O Higgins,La Clotilde,22112010.0,0.0,116.0,116.0,118.32000000000001,2.000000000000006
CHACO,O Higgins,La Clotilde,22112010.0,0.5,33.0,33.0,33.660000000000004,2.000000000000011
CHACO,O Higgins,La Clotilde,22112010.0,5.0,43.0,43.0,43.86,1.9999999999999987
CHACO,O Higgins,La Tigra,22112020.0,0.0,252.0,252.0,257.04,2.000000000000008
CHACO,O Higgins,La Tigra,22112020.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,O Higgins,San Bernardo,22112030.0,0.0,38.0,38.0,38.76,1.999999999999995
CHACO,O Higgins,San Bernardo,22112030.0,0.5,3.0,3.0,3.06,2.0000000000000018
CHACO,O Higgins,San Bernardo,22112030.0,5.0,12.0,12.0,12.24,2.0000000000000018
CHACO,O Higgins,San Bernardo,22112030.0,6.0,147.0,147.0,149.94,1.9999999999999982
CHACO,OTROS,Otros,,0.0,1704.0,1704.0,1738.08,1.9999999999999958
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,1.0,1.0,1.0,1.02,2.0000000000000018
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,3.0,2.0,2.0,2.04,2.0000000000000018
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,5.0,24.0,24.0,24.48,2.0000000000000018
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,6.0,608.0,608.0,620.16,1.999999999999995
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,10.0,77.0,77.0,78.54,2.000000000000008
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,15.0,84.0,84.0,85.68,2.000000000000008
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010.0,20.0,1.0,1.0,1.02,2.0000000000000018
CHACO,Quitilipi,Quitilipi,22133010.0,1.0,1.0,1.0,1.02,2.0000000000000018
CHACO,Quitilipi,Quitilipi,22133010.0,3.0,123.0,123.0,125.46000000000001,2.0000000000000067
CHACO,Quitilipi,Quitilipi,22133010.0,5.0,27.0,27.0,27.54,1.999999999999997
CHACO,Quitilipi,Quitilipi,22133010.0,6.0,43.0,43.0,43.86,1.9999999999999987
CHACO,Quitilipi,Quitilipi,22133010.0,10.0,338.0,338.0,344.76,1.9999999999999973
CHACO,Quitilipi,Quitilipi,22133010.0,15.0,19.0,19.0,19.38,1.999999999999995
CHACO,Quitilipi,Quitilipi,22133010.0,20.0,10.0,10.0,10.2,1.9999999999999927
CHACO,Quitilipi,Quitilipi,22133010.0,35.0,1.0,1.0,1.02,2.0000000000000018
CHACO,Quitilipi,Villa El Palmar,22133020.0,10.0,1.0,1.0,1.02,2.0000000000000018
CHACO,Quitilipi,Villa El Palmar,22133020.0,15.0,98.0,98.0,99.96000000000001,2.000000000000008
CHACO,San Fernando,Barranqueras,22140010.0,3.5,130.0,130.0,132.6,1.9999999999999956
CHACO,San Fernando,Barranqueras,22140010.0,5.0,144.0,144.0,146.88,1.999999999999997
CHACO,San Fernando,Barranqueras,22140010.0,10.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Barranqueras,22140010.0,30.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Barranqueras,22140010.0,50.0,231.0,231.0,235.62,2.000000000000002
CHACO,San Fernando,Barranqueras,22140010.0,100.0,1919.0,1919.0,1957.38,2.0000000000000058
CHACO,San Fernando,Barranqueras,22140010.0,300.0,1434.0,1434.0,1462.68,2.0000000000000044
CHACO,San Fernando,Barranqueras,22140010.0,500.0,92.0,92.0,93.84,2.000000000000004
CHACO,San Fernando,Barranqueras,22140010.0,1000.0,8.0,8.0,8.16,2.0000000000000018
CHACO,San Fernando,Basail,22140020.0,0.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Basail,22140020.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Basail,22140020.0,3.0,3.0,3.0,3.06,2.0000000000000018
CHACO,San Fernando,Basail,22140020.0,6.0,71.0,71.0,72.42,2.0000000000000027
CHACO,San Fernando,Basail,22140020.0,9.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Basail,22140020.0,10.0,51.0,51.0,52.02,2.000000000000006
CHACO,San Fernando,Basail,22140020.0,15.0,83.0,83.0,84.66,1.9999999999999958
CHACO,San Fernando,Basail,22140020.0,20.0,3.0,3.0,3.06,2.0000000000000018
CHACO,San Fernando,Basail,22140020.0,30.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Fontana,22140040.0,5.0,152.0,152.0,155.04,1.999999999999995
CHACO,San Fernando,Fontana,22140040.0,15.0,656.0,656.0,669.12,2.000000000000001
CHACO,San Fernando,OTROS,,0.5,3.0,3.0,3.06,2.0000000000000018
CHACO,San Fernando,Puerto Vilelas,22140050.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Puerto Vilelas,22140050.0,5.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Puerto Vilelas,22140050.0,10.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Resistencia,22140060.0,0.0,11.0,11.0,11.22,2.0000000000000058
CHACO,San Fernando,Resistencia,22140060.0,0.5,5.0,5.0,5.1,1.9999999999999927
CHACO,San Fernando,Resistencia,22140060.0,0.512,1.0,1.0,1.02,2.0000000000000018
CHACO,San Fernando,Resistencia,22140060.0,1.0,131.0,131.0,133.62,2.0000000000000036
CHACO,San Fernando,Resistencia,22140060.0,2.0,46.0,46.0,46.92,2.000000000000004
CHACO,San Fernando,Resistencia,22140060.0,3.0,213.0,213.0,217.26,1.9999999999999958
CHACO,San Fernando,Resistencia,22140060.0,3.5,2.0,2.0,2.04,2.0000000000000018
CHACO,San Fernando,Resistencia,22140060.0,5.0,698.0,698.0,711.96,2.0000000000000053
CHACO,San Fernando,Resistencia,22140060.0,6.0,488.0,488.0,497.76,1.9999999999999982
CHACO,San Fernando,Resistencia,22140060.0,7.0,10.0,10.0,10.2,1.9999999999999927
CHACO,San Fernando,Resistencia,22140060.0,8.0,2.0,2.0,2.04,2.0000000000000018
CHACO,San Fernando,Resistencia,22140060.0,10.0,1199.0,1199.0,1222.98,2.0000000000000013
CHACO,San Fernando,Resistencia,22140060.0,15.0,124.0,124.0,126.48,2.000000000000003
CHACO,San Fernando,Resistencia,22140060.0,20.0,698.0,698.0,711.96,2.0000000000000053
CHACO,San Fernando,Resistencia,22140060.0,30.0,34.0,34.0,34.68,1.9999999999999991
CHACO,San Fernando,Resistencia,22140060.0,50.0,26156.0,26156.0,26679.12,1.9999999999999962
CHACO,San Fernando,Resistencia,22140060.0,100.0,38258.0,38258.0,39023.16,2.000000000000009
CHACO,San Fernando,Resistencia,22140060.0,120.0,605.0,605.0,617.1,2.000000000000004
CHACO,San Fernando,Resistencia,22140060.0,200.0,914.0,914.0,932.28,1.999999999999997
CHACO,San Fernando,Resistencia,22140060.0,250.0,207.0,207.0,211.14000000000001,2.000000000000007
CHACO,San Fernando,Resistencia,22140060.0,300.0,17867.0,17867.0,18224.34,2.000000000000001
CHACO,San Fernando,Resistencia,22140060.0,500.0,1155.0,1155.0,1178.1,1.999999999999992
CHACO,San Fernando,Resistencia,22140060.0,600.0,884.0,884.0,901.6800000000001,2.000000000000007
CHACO,San Fernando,Resistencia,22140060.0,1000.0,141.0,141.0,143.82,1.9999999999999951
CHACO,San Lorenzo,Samuhú,22147010.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,San Lorenzo,Villa Berthet,22147020.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,San Lorenzo,Villa Berthet,22147020.0,5.0,32.0,32.0,32.64,2.0000000000000018
CHACO,San Lorenzo,Villa Berthet,22147020.0,6.0,351.0,351.0,358.02,1.999999999999995
CHACO,San Lorenzo,Villa Berthet,22147020.0,15.0,496.0,496.0,505.92,2.000000000000003
CHACO,San Lorenzo,Villa Berthet,22147020.0,20.0,40.0,40.0,40.8,1.9999999999999927
CHACO,San Lorenzo,Villa Berthet,22147020.0,25.0,6.0,6.0,6.12,2.0000000000000018
CHACO,San Lorenzo,Villa Berthet,22147020.0,35.0,1.0,1.0,1.02,2.0000000000000018
CHACO,San Lorenzo,Villa Berthet,22147020.0,50.0,4.0,4.0,4.08,2.0000000000000018
CHACO,Sargento Cabral,Capitán Solari,22154010.0,5.0,41.0,41.0,41.82,2.000000000000001
CHACO,Sargento Cabral,Colonia Elisa,22154020.0,0.5,2.0,2.0,2.04,2.0000000000000018
CHACO,Sargento Cabral,Colonias Unidas,22154030.0,7.0,15.0,15.0,15.3,2.000000000000005
CHACO,Sargento Cabral,Colonias Unidas,22154030.0,30.0,394.0,394.0,401.88,1.9999999999999991
CHACO,Sargento Cabral,Las Garcitas,22154050.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,Sargento Cabral,Las Garcitas,22154050.0,7.0,49.0,49.0,49.980000000000004,2.000000000000008
CHACO,Sargento Cabral,Las Garcitas,22154050.0,15.0,126.0,126.0,128.52,2.000000000000008
CHACO,Tapenagá,Charadai,22161010.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHACO,Tapenagá,Charadai,22161010.0,5.0,17.0,17.0,17.34,1.9999999999999991
CHUBUT,Biedma,Arroyo Verde,26007010.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Biedma,Puerto Madryn,26007020.0,0.0,10070.0,10070.0,10271.4,1.9999999999999962
CHUBUT,Biedma,Puerto Madryn,26007020.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Biedma,Puerto Madryn,26007020.0,0.75,136.0,136.0,138.72,1.9999999999999991
CHUBUT,Biedma,Puerto Madryn,26007020.0,1.0,24.0,24.0,24.48,2.0000000000000018
CHUBUT,Biedma,Puerto Madryn,26007020.0,2.0,5.0,5.0,5.1,1.9999999999999927
CHUBUT,Biedma,Puerto Madryn,26007020.0,3.0,2135.0,2135.0,2177.7,1.9999999999999913
CHUBUT,Biedma,Puerto Madryn,26007020.0,3.5,1433.0,1433.0,1461.66,2.0000000000000058
CHUBUT,Biedma,Puerto Madryn,26007020.0,4.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Biedma,Puerto Madryn,26007020.0,5.0,5.0,5.0,5.1,1.9999999999999927
CHUBUT,Biedma,Puerto Madryn,26007020.0,6.0,585.0,585.0,596.7,2.0000000000000075
CHUBUT,Biedma,Puerto Madryn,26007020.0,7.0,41.0,41.0,41.82,2.000000000000001
CHUBUT,Biedma,Puerto Madryn,26007020.0,8.0,1270.0,1270.0,1295.4,2.000000000000007
CHUBUT,Biedma,Puerto Madryn,26007020.0,10.0,5214.0,5214.0,5318.28,1.9999999999999951
CHUBUT,Biedma,Puerto Madryn,26007020.0,12.0,74.0,74.0,75.48,2.0000000000000053
CHUBUT,Biedma,Puerto Madryn,26007020.0,14.0,18.0,18.0,18.36,1.999999999999997
CHUBUT,Biedma,Puerto Madryn,26007020.0,15.0,1904.0,1904.0,1942.08,1.9999999999999962
CHUBUT,Biedma,Puerto Madryn,26007020.0,20.0,31.0,31.0,31.62,2.000000000000003
CHUBUT,Biedma,Puerto Madryn,26007020.0,24.0,3003.0,3003.0,3063.06,1.9999999999999982
CHUBUT,Biedma,Puerto Madryn,26007020.0,25.0,2800.0,2800.0,2856.0,2.0
CHUBUT,Biedma,Puerto Madryn,26007020.0,30.0,1742.0,1742.0,1776.84,1.9999999999999951
CHUBUT,Biedma,Puerto Madryn,26007020.0,50.0,11967.0,11967.0,12206.34,2.000000000000001
CHUBUT,Biedma,Puerto Madryn,26007020.0,100.0,510.0,510.0,520.2,2.000000000000009
CHUBUT,Biedma,Puerto Madryn,26007020.0,200.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Biedma,Puerto Madryn,26007020.0,300.0,36.0,36.0,36.72,1.999999999999997
CHUBUT,Biedma,Puerto Madryn,26007020.0,999.0,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Biedma,Puerto Pirámide,26007030.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Biedma,Puerto Pirámide,26007030.0,6.0,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Biedma,Puerto Pirámide,26007030.0,10.0,104.0,104.0,106.08,1.9999999999999982
CHUBUT,Biedma,Quinta El Mirador,26007040.0,3.0,14.0,14.0,14.280000000000001,2.000000000000008
CHUBUT,Biedma,Quinta El Mirador,26007040.0,6.0,7.0,7.0,7.140000000000001,2.000000000000008
CHUBUT,Biedma,Quinta El Mirador,26007040.0,10.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050.0,3.0,115.0,115.0,117.3,1.9999999999999976
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050.0,6.0,11.0,11.0,11.22,2.0000000000000058
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050.0,10.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Cushamen,Cholila,26014020.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Cushamen,El Hoyo,26014040.0,1.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Cushamen,El Hoyo,26014040.0,2.0,18.0,18.0,18.36,1.999999999999997
CHUBUT,Cushamen,El Hoyo,26014040.0,3.0,680.0,680.0,693.6,2.0000000000000036
CHUBUT,Cushamen,El Hoyo,26014040.0,4.0,11.0,11.0,11.22,2.0000000000000058
CHUBUT,Cushamen,El Hoyo,26014040.0,6.0,643.0,643.0,655.86,2.000000000000002
CHUBUT,Cushamen,El Hoyo,26014040.0,12.0,82.0,82.0,83.64,2.000000000000001
CHUBUT,Cushamen,El Hoyo,26014040.0,20.0,41.0,41.0,41.82,2.000000000000001
CHUBUT,Cushamen,El Hoyo,26014040.0,40.0,20.0,20.0,20.4,1.9999999999999927
CHUBUT,Cushamen,El Hoyo,26014040.0,60.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Cushamen,Epuyén,26014060.0,10.0,1184.0,1184.0,1207.68,2.0000000000000053
CHUBUT,Cushamen,Gualjaina,26014070.0,0.5,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Cushamen,Lago Puelo,26014090.0,0.0,95.0,95.0,96.9,2.0000000000000058
CHUBUT,Cushamen,Lago Puelo,26014090.0,0.75,4.0,4.0,4.08,2.0000000000000018
CHUBUT,Cushamen,Lago Puelo,26014090.0,1.0,91.0,91.0,92.82000000000001,2.000000000000008
CHUBUT,Cushamen,Lago Puelo,26014090.0,2.0,26.0,26.0,26.52,1.9999999999999982
CHUBUT,Cushamen,Lago Puelo,26014090.0,3.0,346.0,346.0,352.92,2.0000000000000044
CHUBUT,Cushamen,Lago Puelo,26014090.0,3.5,137.0,137.0,139.74,2.0000000000000067
CHUBUT,Cushamen,Lago Puelo,26014090.0,4.0,3.0,3.0,3.06,2.0000000000000018
CHUBUT,Cushamen,Lago Puelo,26014090.0,6.0,236.0,236.0,240.72,1.9999999999999993
CHUBUT,Cushamen,Lago Puelo,26014090.0,8.0,38.0,38.0,38.76,1.999999999999995
CHUBUT,Cushamen,Lago Puelo,26014090.0,12.0,33.0,33.0,33.660000000000004,2.000000000000011
CHUBUT,Cushamen,Lago Puelo,26014090.0,15.0,147.0,147.0,149.94,1.9999999999999982
CHUBUT,Cushamen,Lago Puelo,26014090.0,20.0,15.0,15.0,15.3,2.000000000000005
CHUBUT,Cushamen,Lago Puelo,26014090.0,40.0,8.0,8.0,8.16,2.0000000000000018
CHUBUT,Cushamen,Lago Puelo,26014090.0,60.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Cushamen,Leleque,26014100.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Cushamen,Leleque,26014100.0,1.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,0.256,9.0,9.0,9.18,1.999999999999997
CHUBUT,Escalante,Acceso Norte,26021020.0,0.512,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,1.0,46.0,46.0,46.92,2.000000000000004
CHUBUT,Escalante,Acceso Norte,26021020.0,2.0,7.0,7.0,7.140000000000001,2.000000000000008
CHUBUT,Escalante,Acceso Norte,26021020.0,3.0,4.0,4.0,4.08,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,4.0,4.0,4.0,4.08,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,5.0,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,6.0,4.0,4.0,4.08,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,8.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,10.0,3.0,3.0,3.06,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,12.0,3.0,3.0,3.06,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,13.0,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,18.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,20.0,2.0,2.0,2.04,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,41.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Escalante,Acceso Norte,26021020.0,102.0,5.0,5.0,5.1,1.9999999999999927
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,0.0,561.0,561.0,572.22,2.000000000000005
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,0.5,10.0,10.0,10.2,1.9999999999999927
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,0.512,32.0,32.0,32.64,2.0000000000000018
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,0.75,468.0,468.0,477.36,2.0000000000000027
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,1.0,70.0,70.0,71.4,2.000000000000008
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,2.0,882.0,882.0,899.64,1.9999999999999982
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,3.0,947.0,947.0,965.94,2.0000000000000058
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,3.5,4893.0,4893.0,4990.86,1.9999999999999933
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,4.0,3057.0,3057.0,3118.14,1.9999999999999958
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,5.0,12.0,12.0,12.24,2.0000000000000018
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,6.0,11615.0,11615.0,11847.300000000001,2.0000000000000093
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,7.0,17.0,17.0,17.34,1.9999999999999991
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,8.0,5661.0,5661.0,5774.22,2.0000000000000044
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,9.0,16.0,16.0,16.32,2.0000000000000018
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,10.0,476.0,476.0,485.52,1.9999999999999962
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,12.0,3614.0,3614.0,3686.28,2.0000000000000058
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,14.0,18.0,18.0,18.36,1.999999999999997
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,15.0,6219.0,6219.0,6343.38,2.0000000000000018
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,20.0,450.0,450.0,459.0,2.0
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,24.0,4525.0,4525.0,4615.5,2.0
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,25.0,930.0,930.0,948.6,2.0000000000000027
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,30.0,2405.0,2405.0,2453.1,1.9999999999999962
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,50.0,8181.0,8181.0,8344.62,2.0000000000000098
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,100.0,772.0,772.0,787.44,2.000000000000007
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,300.0,184.0,184.0,187.68,2.000000000000004
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,500.0,5.0,5.0,5.1,1.9999999999999927
CHUBUT,Escalante,Comodoro Rivadavia,26021030.0,600.0,43.0,43.0,43.86,1.9999999999999987
CHUBUT,Escalante,Diadema Argentina,26021040.0,2.0,30.0,30.0,30.6,2.000000000000005
CHUBUT,Escalante,Diadema Argentina,26021040.0,3.0,10.0,10.0,10.2,1.9999999999999927
CHUBUT,Escalante,Diadema Argentina,26021040.0,6.0,132.0,132.0,134.64000000000001,2.000000000000011
CHUBUT,Escalante,Diadema Argentina,26021040.0,15.0,9.0,9.0,9.18,1.999999999999997
CHUBUT,Escalante,Diadema Argentina,26021040.0,30.0,147.0,147.0,149.94,1.9999999999999982
CHUBUT,Escalante,Rada Tilly,26021050.0,0.0,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Escalante,Rada Tilly,26021050.0,0.75,18.0,18.0,18.36,1.999999999999997
CHUBUT,Escalante,Rada Tilly,26021050.0,1.0,11.0,11.0,11.22,2.0000000000000058
CHUBUT,Escalante,Rada Tilly,26021050.0,2.0,8.0,8.0,8.16,2.0000000000000018
CHUBUT,Escalante,Rada Tilly,26021050.0,3.0,32.0,32.0,32.64,2.0000000000000018
CHUBUT,Escalante,Rada Tilly,26021050.0,3.5,198.0,198.0,201.96,2.000000000000004
CHUBUT,Escalante,Rada Tilly,26021050.0,6.0,176.0,176.0,179.52,2.0000000000000058
CHUBUT,Escalante,Rada Tilly,26021050.0,7.0,18.0,18.0,18.36,1.999999999999997
CHUBUT,Escalante,Rada Tilly,26021050.0,8.0,459.0,459.0,468.18,2.0000000000000013
CHUBUT,Escalante,Rada Tilly,26021050.0,10.0,1111.0,1111.0,1133.22,2.0000000000000027
CHUBUT,Escalante,Rada Tilly,26021050.0,14.0,20.0,20.0,20.4,1.9999999999999927
CHUBUT,Escalante,Rada Tilly,26021050.0,15.0,544.0,544.0,554.88,1.9999999999999991
CHUBUT,Escalante,Rada Tilly,26021050.0,25.0,121.0,121.0,123.42,2.0000000000000013
CHUBUT,Escalante,Rada Tilly,26021050.0,30.0,57.0,57.0,58.14,2.000000000000001
CHUBUT,Florentino Ameghino,Camarones,26028010.0,0.5,1.0,1.0,1.02,2.0000000000000018
CHUBUT,Florentino Ameghino,Camarones,26028010.0,1.0,11.0,11.0,11.22,2.0000000000000058
CHUBUT,Florentino Ameghino,Camarones,26028010.0,3.0,192.0,192.0,195.84,2.0000000000000018
